,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Ejerudgift,Elevator,Rooms,Build,Toilets,Altan,Terasse,Postal code,link,Grund,Toilet
"Skovvang 2G,4623",2.995.000 kr.,Ejby Skole,301 m,7.2,3.8,Rækkehus,Energimærke A2015,Meget høj,"25,26%","21,04‰.","Der er 61.718 indbyggere i Køge Kommune. Kommuneskatten er på 25,26% og grundskyldspromillen på 21,04‰.",Til salg i alt: 31 dage,104 m²,Ejerudg.: 2.304 kr/md,,3 værelser,Opført 2023,2 toiletter,,,4623,https://www.boligsiden.dk/addresses/9c61b035-e9fc-420a-b595-9aa03b428b15,Grund: 180 m²,
"Sneserevej 8,4720",1.495.000 kr.,Præstø skole,"6,04 km",6.8,3.7,Villa,Energimærke C,Høj,"25,7%","32,32‰.","Der er 45.352 indbyggere i Vordingborg Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 32,32‰.",Til salg i alt: 31 dage,135 m²,Ejerudg.: 1.621 kr/md,,4 værelser,Opført 1959,2 toiletter,,,4720,https://www.boligsiden.dk/addresses/0a3f50b0-f77f-32b8-e044-0003ba298018,Grund: 995 m²,
"Carl Pipers Vej 10,8800",2.695.000 kr.,Søndre Skole,835 m,7.2,3.8,Villa,Energimærke C,Høj,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 31 dage,211 m²,Ejerudg.: 2.290 kr/md,,6 værelser,Opført 1977,2 toiletter,,,8800,https://www.boligsiden.dk/addresses/0a3f50c6-552d-32b8-e044-0003ba298018,Grund: 1372 m²,
"Koldinggade 26, 5.,2100",11.000.000 kr.,Randersgades Skole,107 m,7.4,3.7,Ejerlejlighed,Energimærke D,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 31 dage,135 m²,Ejerudg.: 7.858 kr/md,Elevator: Ja,3 værelser,Opført 1904,1 toilet,Altan: Ja,Terrasse: Nej,2100,https://www.boligsiden.dk/addresses/62ff533e-216b-41a7-b5f9-0a03f2e45e06,,
"H.C. Ørsteds Vej 59, 2. th.,1879",8.250.000 kr.,Skolen ved Bulowsvej,283 m,8,3.7,Ejerlejlighed,Energimærke C,Lav,"23,47%","24,75‰.","Der er 103.608 indbyggere i Frederiksberg Kommune. Kommuneskatten er på 23,47% og grundskyldspromillen på 24,75‰.",Til salg i alt: 31 dage,127 m²,Ejerudg.: 6.801 kr/md,Elevator: Nej,4 værelser,Opført 1891,1 toilet,Altan: Ja,Terrasse: Nej,1879,https://www.boligsiden.dk/addresses/0a3f50a2-e926-32b8-e044-0003ba298018,,
"Blæsingevej 4,4270",3.500.000 kr.,"Løve-Ørslev Skole, afdeling Ørslev","2,24 km",Ikke oplyst,Ikke oplyst,Landejendom,Energimærke C,Høj,"24,2%",34‰.,"Der er 48.368 indbyggere i Kalundborg Kommune. Kommuneskatten er på 24,2% og grundskyldspromillen på 34‰.",Til salg i alt: 31 dage,276 m²,Ejerudg.: 2.941 kr/md,,7 værelser,Opført 1825,1 toilet,,,4270,https://www.boligsiden.dk/addresses/0a3f50ad-8044-32b8-e044-0003ba298018,Grund: 58932 m²,
"Egevej 17,2680",10.995.000 kr.,Munkekærskolen,994 m,7.6,3.7,Villa,Energimærke A2010,Mellem,"24,9%","20,95‰.","Der er 23.794 indbyggere i Solrød Kommune. Kommuneskatten er på 24,9% og grundskyldspromillen på 20,95‰.",Til salg i alt: 31 dage,193 m²,Ejerudg.: 6.571 kr/md,,7 værelser,Opført 2015,2 toiletter,,,2680,https://www.boligsiden.dk/addresses/0a3f50ac-557b-32b8-e044-0003ba298018,Grund: 788 m²,
"Ørnevej 28,9230",2.895.000 kr.,Svenstrup Skole,618 m,7.6,3.7,Villa,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 480 dage,180 m²,Ejerudg.: 3.013 kr/md,,6 værelser,Opført 1976,3 toiletter,,,9230,https://www.boligsiden.dk/addresses/0a3f50cb-0774-32b8-e044-0003ba298018,Grund: 766 m²,
"Løkkensvej 773A,9480",675.000 kr.,Løkken undervisningssted,"6,33 km",Ikke oplyst,Ikke oplyst,Villa/Fritidsbolig,Energimærke D,Lav,"26,21%",34‰.,"Der er 63.839 indbyggere i Hjørring Kommune. Kommuneskatten er på 26,21% og grundskyldspromillen på 34‰.",Til salg i alt: 31 dage,168 m²,Ejerudg.: 1.170 kr/md,,5 værelser,Opført 1934,2 toiletter,,,9480,https://www.boligsiden.dk/addresses/0a3f50c8-a37e-32b8-e044-0003ba298018,Grund: 1791 m²,
"Lystgårdsparken 29,8300",995.000 kr.,Parkvejens Skole,"5,29 km",7,3.7,Villa,Energimærke E,Mellem,"25,1%","30,32‰.","Der er 23.304 indbyggere i Odder Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 30,32‰.",Til salg i alt: 31 dage,125 m²,Ejerudg.: 1.734 kr/md,,5 værelser,Opført 1985,2 toiletter,,,8300,https://www.boligsiden.dk/addresses/0a3f50c0-a65b-32b8-e044-0003ba298018,Grund: 877 m²,
"Morgenfruevej 3,9400",3.795.000 kr.,Nr Uttrup Skole,979 m,7.3,3.9,Villa,Energimærke D,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 31 dage,174 m²,Ejerudg.: 2.483 kr/md,,5 værelser,Opført 1960,3 toiletter,,,9400,https://www.boligsiden.dk/addresses/0a3f50ca-6698-32b8-e044-0003ba298018,Grund: 696 m²,
"Tværgade 14,9632",1.395.000 kr.,Møldrup Skole,422 m,6.4,3.6,Villa,Energimærke C,Mellem,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 31 dage,160 m²,Ejerudg.: 1.361 kr/md,,6 værelser,Opført 1919,2 toiletter,,,9632,https://www.boligsiden.dk/addresses/0a3f50c5-759e-32b8-e044-0003ba298018,Grund: 1123 m²,
"Hjortholmvej 24,9541",2.798.000 kr.,Suldrup Skole,"1,31 km",6.7,3.7,Landejendom/Villa,Energimærke B,Lav,"25,33%","26,09‰.","Der er 30.646 indbyggere i Rebild Kommune. Kommuneskatten er på 25,33% og grundskyldspromillen på 26,09‰.",Til salg i alt: 31 dage,182 m²,Ejerudg.: 2.290 kr/md,,7 værelser,Opført 1905,1 toilet,,,9541,https://www.boligsiden.dk/addresses/0a3f50c9-6361-32b8-e044-0003ba298018,Grund: 13828 m²,
"Rantzausgade 11, 2. 8.,2200",1.250.000 kr.,Blågård Skole,262 m,5.6,3.6,Ejerlejlighed,Energimærke D,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 31 dage,34 m²,Ejerudg.: 2.142 kr/md,Elevator: Nej,1 værelser,Opført 1970,-,Altan: Nej,Terrasse: Nej,2200,https://www.boligsiden.dk/addresses/0a3f50a0-3a66-32b8-e044-0003ba298018,,
"Hyldevang 19,7323",1.695.000 kr.,"Firkløverskolen, Ikær","1,65 km",6.4,3.7,Villa,Energimærke C,Lav,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 31 dage,135 m²,Ejerudg.: 1.394 kr/md,,4 værelser,Opført 1973,2 toiletter,,,7323,https://www.boligsiden.dk/addresses/0a3f50bb-0064-32b8-e044-0003ba298018,Grund: 858 m²,
"Rødkildevej 45,3250",14.750.000 kr.,"Gilbjergskolen, Gilleleje","4,31 km",6.8,3.7,Landejendom,Energimærke D,Lav,"25,4%","29,34‰.","Der er 41.147 indbyggere i Gribskov Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 29,34‰.",Til salg i alt: 31 dage,210 m²,Ejerudg.: 2.550 kr/md,,8 værelser,Opført 1943,2 toiletter,,,3250,https://www.boligsiden.dk/addresses/0a3f50a8-d449-32b8-e044-0003ba298018,Grund: 290501 m²,
"Jernbanegade 52A, st.,4000",3.650.000 kr.,Absalons Skole,438 m,7.9,3.7,Ejerlejlighed,Energimærke E,Høj,"25,2%","25,69‰.","Der er 89.447 indbyggere i Roskilde Kommune. Kommuneskatten er på 25,2% og grundskyldspromillen på 25,69‰.",Til salg i alt: 31 dage,75 m²,Ejerudg.: 1.808 kr/md,Elevator: Nej,3 værelser,Opført 1889,1 toilet,Altan: Nej,Terrasse: Nej,4000,https://www.boligsiden.dk/addresses/0a3f50ab-ee89-32b8-e044-0003ba298018,,
"Fåborgvej 1, 1.,5700",1.100.000 kr.,Vestre Skole,189 m,5.9,3.7,Ejerlejlighed,Energimærke D,Meget høj,"26,3%","23,32‰.","Der er 59.193 indbyggere i Svendborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 23,32‰.",Til salg i alt: 31 dage,128 m²,Ejerudg.: 1.473 kr/md,Elevator: Nej,4 værelser,Opført 1933,1 toilet,Altan: Ja,Terrasse: Nej,5700,https://www.boligsiden.dk/addresses/1f7a7527-954b-403c-e044-0003ba298018,,
"Aldersrovej 16,4400",900.000 kr.,Svebølle Skole,"4,67 km",5.9,3.5,Villa,Energimærke F,Meget høj,"24,2%",34‰.,"Der er 48.368 indbyggere i Kalundborg Kommune. Kommuneskatten er på 24,2% og grundskyldspromillen på 34‰.",Til salg i alt: 31 dage,85 m²,Ejerudg.: 1.294 kr/md,,3 værelser,Opført 1877,1 toilet,,,4400,https://www.boligsiden.dk/addresses/0a3f50ad-7646-32b8-e044-0003ba298018,Grund: 4477 m²,
"Kløvervej 6,9300",750.000 kr.,Sæbygårdskolen,738 m,Ikke oplyst,Ikke oplyst,Villa/Fritidsbolig,Energimærke D,Lav,"26,2%","29,9‰.","Der er 58.878 indbyggere i Frederikshavn Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 29,9‰.",Til salg i alt: 31 dage,126 m²,Ejerudg.: 1.329 kr/md,,6 værelser,Opført 1958,1 toilet,,,9300,https://www.boligsiden.dk/addresses/0a3f50c9-84aa-32b8-e044-0003ba298018,Grund: 633 m²,
"Rostedvej 38,4200",1.795.000 kr.,Søndermarksskolen,"4,6 km",6.5,3.7,Villa,Energimærke C,Høj,"25,6%","25,3‰.","Der er 79.691 indbyggere i Slagelse Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 25,3‰.",Til salg i alt: 31 dage,129 m²,Ejerudg.: 1.624 kr/md,,4 værelser,Opført 1973,2 toiletter,,,4200,https://www.boligsiden.dk/addresses/0a3f50ad-046a-32b8-e044-0003ba298018,Grund: 1155 m²,
"Hermelinvej 1,4690",2.895.000 kr.,"Ny-Vest, Vibeengskolen",258 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke A2010,Høj,"25,8%",25‰.,"Der er 37.161 indbyggere i Faxe Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25‰.",Til salg i alt: 31 dage,187 m²,Ejerudg.: 2.564 kr/md,,7 værelser,Opført 2006,2 toiletter,,,4690,https://www.boligsiden.dk/addresses/0a3f50ad-11a0-32b8-e044-0003ba298018,Grund: 750 m²,
"Havmandsvej 8,2730",4.745.000 kr.,"Herlev byskole, afd.  Eng","1,36 km",6.8,3.7,Villa,Energimærke C,Mellem,"23,7%","24,3‰.","Der er 28.867 indbyggere i Herlev Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 24,3‰.",Til salg i alt: 31 dage,204 m²,Ejerudg.: 5.122 kr/md,,6 værelser,Opført 1967,2 toiletter,,,2730,https://www.boligsiden.dk/addresses/0a3f50a4-e1ce-32b8-e044-0003ba298018,Grund: 1055 m²,
"J.E. Ohlsens Gade 1, 4. tv.,2100",7.795.000 kr.,Heibergskolen,279 m,8.3,3.9,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 31 dage,104 m²,Ejerudg.: 5.198 kr/md,Elevator: Nej,3 værelser,Opført 1899,1 toilet,Altan: Ja,Terrasse: Nej,2100,https://www.boligsiden.dk/addresses/0a3f50a0-0323-32b8-e044-0003ba298018,,
"Enebærvej 16A,9440",1.995.000 kr.,Aabybro Skole,623 m,7.4,3.8,Villa,Energimærke C,Meget lav,"25,7%","32,85‰.","Der er 38.187 indbyggere i Jammerbugt Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 32,85‰.",Til salg i alt: 289 dage,113 m²,Ejerudg.: 1.659 kr/md,,4 værelser,Opført 1999,1 toilet,,,9440,https://www.boligsiden.dk/addresses/0a3f50c9-9d81-32b8-e044-0003ba298018,Grund: 874 m²,
"Nøkkerosen 1,8800",4.395.000 kr.,Søndre Skole,"2,05 km",7.2,3.8,Villa,Energimærke A2015,Høj,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 31 dage,169 m²,Ejerudg.: 3.062 kr/md,,3 værelser,Opført 2023,2 toiletter,,,8800,https://www.boligsiden.dk/addresses/f7205ba3-3dd3-4178-8a13-4e35e0cb603c,Grund: 933 m²,
"Maribovej 63,4990",895.000 kr.,Sakskøbing Skole,602 m,6.5,3.7,Villa/Fritidsbolig,Energimærke E,Høj,"25,8%","32,34‰.","Der er 60.310 indbyggere i Guldborgsund Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 32,34‰.",Til salg i alt: 31 dage,139 m²,Ejerudg.: 1.366 kr/md,,5 værelser,Opført 1916,1 toilet,,,4990,https://www.boligsiden.dk/addresses/0a3f50b1-3d9a-32b8-e044-0003ba298018,Grund: 837 m²,
"Gadholtvej 24,9900",2.998.000 kr.,Sæbygårdskolen,"3,72 km",Ikke oplyst,Ikke oplyst,Landejendom,Energimærke F,Lav,"26,2%","29,9‰.","Der er 58.878 indbyggere i Frederikshavn Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 29,9‰.",Til salg i alt: 31 dage,175 m²,Ejerudg.: 1.941 kr/md,,5 værelser,Opført 1956,2 toiletter,,,9900,https://www.boligsiden.dk/addresses/0a3f50c9-7b80-32b8-e044-0003ba298018,Grund: 82841 m²,
"Stenrøjel 11,2670",4.295.000 kr.,Krogårdskolen,"1,31 km",7.1,3.7,Villa,Energimærke E,Høj,"24,42%","16,94‰.","Der er 50.818 indbyggere i Greve Kommune. Kommuneskatten er på 24,42% og grundskyldspromillen på 16,94‰.",Til salg i alt: 31 dage,198 m²,Ejerudg.: 3.393 kr/md,,7 værelser,Opført 1966,3 toiletter,,,2670,https://www.boligsiden.dk/addresses/0a3f50ab-1d76-32b8-e044-0003ba298018,Grund: 771 m²,
"Næsdal 28,4550",3.295.000 kr.,Asnæs Skole,"1,97 km",Ikke oplyst,Ikke oplyst,Landejendom,Energimærke A2015,Høj,"26,3%",34‰.,"Der er 32.881 indbyggere i Odsherred Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 34‰.",Til salg i alt: 31 dage,166 m²,Ejerudg.: 2.592 kr/md,,6 værelser,Opført 1930,2 toiletter,,,4550,https://www.boligsiden.dk/addresses/0a3f50ac-c499-32b8-e044-0003ba298018,Grund: 31642 m²,
"Skibstedbrovej 25,9293",445.000 kr.,KILDEN- Børne- og Ungeunivers,"5,12 km",6.5,3.7,Villa,Energimærke D,Meget lav,"25,33%","26,09‰.","Der er 30.646 indbyggere i Rebild Kommune. Kommuneskatten er på 25,33% og grundskyldspromillen på 26,09‰.",Til salg i alt: 399 dage,135 m²,Ejerudg.: 894 kr/md,,5 værelser,Opført 1877,1 toilet,,,9293,https://www.boligsiden.dk/addresses/0a3f50c9-549f-32b8-e044-0003ba298018,Grund: 1186 m²,
"Hesselhøjvej 1,5672",1.395.000 kr.,Brobyskolerne,94 m,6.9,3.6,Villa,Energimærke D,Høj,"26,1%","22,85‰.","Der er 51.849 indbyggere i Faaborg-Midtfyn Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,85‰.",Til salg i alt: 31 dage,150 m²,Ejerudg.: 1.208 kr/md,,6 værelser,Opført 1964,1 toilet,,,5672,https://www.boligsiden.dk/addresses/0a3f50b2-6b78-32b8-e044-0003ba298018,Grund: 824 m²,
"Samsøgade 81, 1.,8000",2.595.000 kr.,Samsøgades Skole,188 m,6.9,3.6,Ejerlejlighed,Energimærke D,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 31 dage,53 m²,Ejerudg.: 2.411 kr/md,Elevator: Nej,2 værelser,Opført 1898,1 toilet,Altan: Ja,Terrasse: Nej,8000,https://www.boligsiden.dk/addresses/0a3f50c4-0aa2-32b8-e044-0003ba298018,,
"Skagensvej 417,9981",495.000 kr.,Strandby Skole,"6,58 km",Ikke oplyst,Ikke oplyst,Villa/Fritidsbolig,Energimærke C,Mellem,"26,2%","29,9‰.","Der er 58.878 indbyggere i Frederikshavn Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 29,9‰.",Til salg i alt: 31 dage,127 m²,Ejerudg.: 624 kr/md,,5 værelser,Opført 1973,1 toilet,,,9981,https://www.boligsiden.dk/addresses/0a3f50c7-8727-32b8-e044-0003ba298018,Grund: 1133 m²,
"Udsigten 19, st.,6000",1.069.000 kr.,Aalykkeskolen,786 m,7.2,3.8,Ejerlejlighed,Energimærke C,Høj,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 31 dage,76 m²,Ejerudg.: 1.535 kr/md,Elevator: Nej,2 værelser,Opført 1922,1 toilet,Altan: Nej,Terrasse: Nej,6000,https://www.boligsiden.dk/addresses/0a3f50bc-53cd-32b8-e044-0003ba298018,,
"Bistrup Hegnsvej 7B,3460",6.795.000 kr.,Søholmskolen,720 m,7.9,3.7,Villa,Energimærke C,Mellem,"23,21%","22,93‰.","Der er 57.247 indbyggere i Rudersdal Kommune. Kommuneskatten er på 23,21% og grundskyldspromillen på 22,93‰.",Til salg i alt: 299 dage,147 m²,Ejerudg.: 6.370 kr/md,,5 værelser,Opført 1981,2 toiletter,,,3460,https://www.boligsiden.dk/addresses/0a3f50a7-e918-32b8-e044-0003ba298018,Grund: 1182 m²,
"Tinghøjvej 46, 3. 1.,2860",2.695.000 kr.,Buddinge Skole,541 m,7.2,3.7,Ejerlejlighed,Energimærke C,Lav,"23,6%",23‰.,"Der er 69.259 indbyggere i Gladsaxe Kommune. Kommuneskatten er på 23,6% og grundskyldspromillen på 23‰.",Til salg i alt: 31 dage,94 m²,Ejerudg.: 3.980 kr/md,Elevator: Ja,3 værelser,Opført 1963,1 toilet,Altan: Ja,Terrasse: Nej,2860,https://www.boligsiden.dk/addresses/0a3f50a4-9645-32b8-e044-0003ba298018,,
"Viborgvej 57A,8920",995.000 kr.,Vestervangsskolen,"1,03 km",6.8,3.7,Villa,Energimærke E,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 31 dage,105 m²,Ejerudg.: 1.895 kr/md,,4 værelser,Opført 1986,1 toilet,,,8920,https://www.boligsiden.dk/addresses/0a3f50c1-4fea-32b8-e044-0003ba298018,Grund: 491 m²,
"Rudolf Steiner Allé 54,7000",2.695.000 kr.,"Erritsø Fællesskole, Krogagervej","1,34 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke A2010,Høj,"25,5%",26‰.,"Der er 51.606 indbyggere i Fredericia Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 26‰.",Til salg i alt: 31 dage,154 m²,Ejerudg.: 2.264 kr/md,,6 værelser,Opført 2008,1 toilet,,,7000,https://www.boligsiden.dk/addresses/3e7c85ea-d98f-3e52-e044-0003ba298018,Grund: 943 m²,
"Aprilvej 10,8700",1.695.000 kr.,Østerhåbskolen,547 m,7.2,3.7,Villa,Energimærke C,Høj,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 31 dage,137 m²,Ejerudg.: 1.836 kr/md,,3 værelser,Opført 1970,1 toilet,,,8700,https://www.boligsiden.dk/addresses/0a3f50bb-33c1-32b8-e044-0003ba298018,Grund: 736 m²,
"Vilstedvej 65,9670",595.000 kr.,Toppedalskolen,"3,39 km",6.5,3.7,Villa,Energimærke D,Mellem,"26,3%","22,82‰.","Der er 36.326 indbyggere i Vesthimmerlands Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 22,82‰.",Til salg i alt: 31 dage,152 m²,Ejerudg.: 995 kr/md,,7 værelser,Opført 1907,-,,,9670,https://www.boligsiden.dk/addresses/0a3f50c8-958c-32b8-e044-0003ba298018,Grund: 4940 m²,
"Jordløse Møllevej 41,5683",2.175.000 kr.,Haarby Skole,"4,38 km",7,3.7,Villa/Fritidsbolig,Energimærke B,Høj,"26,1%","22,12‰.","Der er 40.972 indbyggere i Assens Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,12‰.",Til salg i alt: 31 dage,155 m²,Ejerudg.: 1.518 kr/md,,5 værelser,Opført 1974,2 toiletter,,,5683,https://www.boligsiden.dk/addresses/0a3f50b2-df46-32b8-e044-0003ba298018,Grund: 5928 m²,
"Vonsbækvej 108,6100",645.000 kr.,Fællesskolen Favrdal-Fjelstrup,"8,38 km",7.4,3.7,Villa,Energimærke G,Høj,"26,3%","24,36‰.","Der er 55.340 indbyggere i Haderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 24,36‰.",Til salg i alt: 31 dage,130 m²,Ejerudg.: 1.177 kr/md,,5 værelser,Opført 1777,1 toilet,,,6100,https://www.boligsiden.dk/addresses/0a3f50b6-eb66-32b8-e044-0003ba298018,Grund: 856 m²,
"Christian 8.s Vej 28, 2.,8600",6.495.000 kr.,Langsøskolen,954 m,7.1,3.7,Ejerlejlighed,Energimærke D,Lav,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 31 dage,180 m²,Ejerudg.: 5.249 kr/md,Elevator: Nej,6 værelser,Opført 1918,2 toiletter,Altan: Ja,Terrasse: Ja,8600,https://www.boligsiden.dk/addresses/0a3f50c1-bfa4-32b8-e044-0003ba298018,,
"Hjallesegade 42,5260",1.995.000 kr.,Dalumskolen,572 m,7.2,3.8,Villa,Energimærke D,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 31 dage,115 m²,Ejerudg.: 1.888 kr/md,,3 værelser,Opført 1891,2 toiletter,,,5260,https://www.boligsiden.dk/addresses/0a3f50b4-0220-32b8-e044-0003ba298018,Grund: 539 m²,
"Møllebakken 7,4540",3.295.000 kr.,"Campus Odsherred, Fårevejle","4,79 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke F,Høj,"26,3%",34‰.,"Der er 32.881 indbyggere i Odsherred Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 34‰.",Til salg i alt: 288 dage,122 m²,Ejerudg.: 1.858 kr/md,,5 værelser,Opført 1953,1 toilet,,,4540,https://www.boligsiden.dk/addresses/0a3f50ac-c2ce-32b8-e044-0003ba298018,Grund: 1594 m²,
"Nederbyvej 17,5800",1.445.000 kr.,Vibeskolen,"3,29 km",6.5,3.7,Villa,Energimærke D,Høj,"26,3%","27,83‰.","Der er 32.098 indbyggere i Nyborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 27,83‰.",Til salg i alt: 31 dage,123 m²,Ejerudg.: 1.509 kr/md,,5 værelser,Opført 1952,2 toiletter,,,5800,https://www.boligsiden.dk/addresses/0a3f50b3-6194-32b8-e044-0003ba298018,Grund: 764 m²,
"Mosehøjvej 42B,2920",9.995.000 kr.,Ordrup Skole,527 m,8.4,3.8,Rækkehus,Energimærke C,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 232 dage,106 m²,Ejerudg.: 6.257 kr/md,,4 værelser,Opført 1944,2 toiletter,,,2920,https://www.boligsiden.dk/addresses/0a3f50a3-e6ac-32b8-e044-0003ba298018,Grund: 322 m²,
"Akvavitvej 27, 7. 4.,9000",2.995.000 kr.,Skansevejens Skole,"1,01 km",7,3.8,Ejerlejlighed,Energimærke A2015,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 31 dage,75 m²,Ejerudg.: 2.265 kr/md,Elevator: Ja,2 værelser,Opført 2020,1 toilet,Altan: Ja,Terrasse: Nej,9000,https://www.boligsiden.dk/addresses/85213255-0666-437f-a729-6dfb1a9d52dc,,
"Toftebakkevej 19, st.,2500",5.195.000 kr.,Valby Skole,317 m,6.6,3.7,Ejerlejlighed,Energimærke B,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 286 dage,78 m²,Ejerudg.: 3.291 kr/md,Elevator: Nej,2 værelser,Opført 1892,2 toiletter,Altan: Nej,Terrasse: Nej,2500,https://www.boligsiden.dk/addresses/0a3f50a1-3292-32b8-e044-0003ba298018,,
"Hedevej 6,9990",1.995.000 kr.,Skagen Skole,"1,04 km",Ikke oplyst,Ikke oplyst,Villa/Fritidsbolig,Energimærke D,Meget lav,"26,2%","29,9‰.","Der er 58.878 indbyggere i Frederikshavn Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 29,9‰.",Til salg i alt: 31 dage,133 m²,Ejerudg.: 1.603 kr/md,,5 værelser,Opført 1947,1 toilet,,,9990,https://www.boligsiden.dk/addresses/0a3f50c9-2de1-32b8-e044-0003ba298018,Grund: 537 m²,
"Fasanhusene 22,2620",3.095.000 kr.,Herstedøster Skole,434 m,6.7,3.7,Rækkehus,Energimærke B,Høj,"25,6%","33,94‰.","Der er 27.599 indbyggere i Albertslund Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 33,94‰.",Til salg i alt: 31 dage,106 m²,Ejerudg.: 3.625 kr/md,,4 værelser,Opført 1968,2 toiletter,,,2620,https://www.boligsiden.dk/addresses/0a3f50a5-1476-32b8-e044-0003ba298018,Grund: 124 m²,
"Ternesøparken 10,4690",1.795.000 kr.,"Ny-Vest, Terslev Skole","1,04 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke B,Høj,"25,8%",25‰.,"Der er 37.161 indbyggere i Faxe Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25‰.",Til salg i alt: 31 dage,119 m²,Ejerudg.: 2.344 kr/md,,4 værelser,Opført 1992,1 toilet,,,4690,https://www.boligsiden.dk/addresses/0a3f50ad-20c2-32b8-e044-0003ba298018,Grund: 618 m²,
